category,indonesia,indonesia_audio,arabic,arabic_audio,english,english_audio
KAMAR TIDUR (KATA KERJA),Menyalakan lampu,menyalakan_lampu_id.mp3,أَشْعَلَ النُّوْرَ - يُشْعِلُ النُّوْرَ,menyalakan_lampu_ar.mp3,Turn on the light,menyalakan_lampu_eng.mp3
KAMAR TIDUR (KATA KERJA),Membuka jendela,membuka_jendela_id.mp3,فَتَحَ النَّافِذَةَ - يَفْتَحُ النَّافِذَةَ,membuka_jendela_ar.mp3,Open the window,membuka_jendela_eng.mp3
KAMAR TIDUR (KATA KERJA),Menutup jendela,menutup_jendela_id.mp3,غَلَقَ النَّافِذَةَ - يُغْلِقُ النَّافِذَةَ,menutup_jendela_ar.mp3,Close the window,menutup_jendela_eng.mp3
KAMAR TIDUR (KATA KERJA),Membuka pintu,membuka_pintu_id.mp3,فَتَحَ الْبَابَ - يَفْتَحُ الْبَابَ,membuka_pintu_ar.mp3,Open the door,membuka_pintu_eng.mp3
KAMAR TIDUR (KATA KERJA),Menutup pintu,menutup_pintu_id.mp3,غَلَقَ الْبَابَ - يُغْلِقُ الْبَابَ,menutup_pintu_ar.mp3,Close the door,menutup_pintu_eng.mp3
KAMAR TIDUR (KATA KERJA),Melamun,melamun_id.mp3,تَأَمَّلَ - يَتَأَمَّلُ,melamun_ar.mp3,Daydream,melamun_eng.mp3
KAMAR MANDI (KATA KERJA),Mandi,mandi_id.mp3,اِغْتَسَلَ - يَغْتَسِلُ,mandi_ar.mp3,Take a bath,mandi_eng.mp3
KAMAR MANDI (KATA KERJA),Cuci tangan,cuci_tangan_id.mp3,غَسَلَ الْيَدَيْنِ - يَغْسِلُ الْيَدَيْنِ,cuci_tangan_ar.mp3,Wash hands,cuci_tangan_eng.mp3
KAMAR MANDI (KATA KERJA),Cebok,cebok_id.mp3,اِسْتَنْجَى - يَسْتَنْجِي,cebok_ar.mp3,Use a bidet,cebok_eng.mp3
KAMAR MANDI (KATA KERJA),Berkumur-kumur,berkumur_id.mp3,تَمَضْمَضَ - يَتَمَضْمَضُ,berkumur_ar.mp3,Gargle,berkumur_eng.mp3
KAMAR MANDI (KATA KERJA),Gosok gigi,gosok_gigi_id.mp3,فَرَكَ الْأَسْنَانَ - يَفْرُكُ الْأَسْنَانَ,gosok_gigi_ar.mp3,Brush teeth,gosok_gigi_eng.mp3
KAMAR MANDI (KATA KERJA),Cuci muka,cuci_muka_id.mp3,غَسَلَ الْوَجْهَ - يَغْسِلُ الْوَجْهَ,cuci_muka_ar.mp3,Wash face,cuci_muka_eng.mp3
KAMAR MANDI (KATA KERJA),Mengeringkan tangan,mengeringkan_tangan_id.mp3,نَشَّفَ الْيَدَيْنِ - يُنَشِّفُ الْيَدَيْنِ,mengeringkan_tangan_ar.mp3,Dry hands,mengeringkan_tangan_eng.mp3
KAMAR MANDI (KATA KERJA),Mengeringkan rambut,mengeringkan_rambut_id.mp3,نَشَّفَ الشَّعْرَ - يُنَشِّفُ الشَّعْرَ,mengeringkan_rambut_ar.mp3,Dry hair,mengeringkan_rambut_eng.mp3
KAMAR MANDI (KATA KERJA),Menggunakan sabun,menggunakan_sabun_id.mp3,اِسْتَخْدَمَ الصَّابُونَ - يَسْتَخْدِمُ الصَّابُونَ,menggunakan_sabun_ar.mp3,Use soap,menggunakan_sabun_eng.mp3
KAMAR MANDI (KATA KERJA),Membilas,membilas_id.mp3,شَطَفَ - يَشْطُفُ,membilas_ar.mp3,Rinse,membilas_eng.mp3
KAMAR MANDI (KATA KERJA),Menyisir rambut,menyisir_rambut_id.mp3,مَشَطَ الشَّعْرَ - يَمْشُطُ الشَّعْرَ,menyisir_rambut_ar.mp3,Brush hair,menyisir_rambut_eng.mp3
KAMAR MANDI (KATA KERJA),Membersihkan toilet,membersihkan_toilet_id.mp3,نَظَّفَ الْمِرْحَاضَ - يُنَظِّفُ الْمِرْحَاضَ,membersihkan_toilet_ar.mp3,Clean the toilet,membersihkan_toilet_eng.mp3
KAMAR MANDI (KATA KERJA),Menguras bak mandi,menguras_bak_mandi_id.mp3,صَرَفَ الْمَاءَ فِي الْحَوْضِ - يَصْرِفُ الْمَاءَ فِي الْحَوْضِ,menguras_bak_mandi_ar.mp3,Drain the bathtub,menguras_bak_mandi_eng.mp3
KAMAR MANDI (KATA KERJA),Menggunakan sampo,menggunakan_sampo_id.mp3,اِسْتَخْدَمَ الشَّامْبُو - يَسْتَخْدِمُ الشَّامْبُو,menggunakan_sampo_ar.mp3,Use shampoo,menggunakan_sampo_eng.mp3
KAMAR MANDI (KATA KERJA),Mengeringkan tubuh,mengeringkan_tubuh_id.mp3,نَشَّفَ الْجَسَدَ - يُنَشِّفُ الْجَسَدَ,mengeringkan_tubuh_ar.mp3,Dry the body,mengeringkan_tubuh_eng.mp3
KAMAR MANDI (KATA KERJA),Mencukur,mencukur_id.mp3,حَلَقَ - يَحْلِقُ,mencukur_ar.mp3,Shave,mencukur_eng.mp3
KAMAR MANDI (KATA KERJA),Mengganti pakaian dalam,mengganti_pakaian_dalam_id.mp3,غَيَّرَ الثِّيَابَ الدَّاخِلِيَّةَ - يُغَيِّرُ الثِّيَابَ الدَّاخِلِيَّةَ,mengganti_pakaian_dalam_ar.mp3,Change underwear,mengganti_pakaian_dalam_eng.mp3
KAMAR MANDI (KATA KERJA),Menggunakan pelembap,menggunakan_pelembap_id.mp3,اِسْتَخْدَمَ مُرَطِّبًا - يَسْتَخْدِمُ مُرَطِّبًا,menggunakan_pelembap_ar.mp3,Use moisturizer,menggunakan_pelembap_eng.mp3
KAMAR MANDI (KATA KERJA),Menggunakan deodoran,menggunakan_deodoran_id.mp3,اِسْتَخْدَمَ مُزِيلَ الرَّائِحَةِ - يَسْتَخْدِمُ مُزِيلَ الرَّائِحَةِ,menggunakan_deodoran_ar.mp3,Use deodorant,menggunakan_deodoran_eng.mp3
KAMAR MANDI (KATA KERJA),Mengelap badan,mengelap_badan_id.mp3,مَسَحَ الْجَسَدَ - يَمْسَحُ الْجَسَدَ,mengelap_badan_ar.mp3,Wipe body,mengelap_badan_eng.mp3
KAMAR MANDI (KATA KERJA),Menyeka keringat,menyeka_keringat_id.mp3,مَسَحَ الْعَرَقَ - يَمْسَحُ الْعَرَقَ,menyeka_keringat_ar.mp3,Wipe sweat,menyeka_keringat_eng.mp3
KAMAR MANDI (KATA KERJA),Memakai handuk,memakai_handuk_id.mp3,اِرْتَدَى الْفُوْطَةَ - يَرْتَدِي الْفُوْطَةَ,memakai_handuk_ar.mp3,Wear a towel,memakai_handuk_eng.mp3
BELAJAR (KATA KERJA),Belajar,belajar_id.mp3,تَعَلَّمَ - يَتَعَلَّمُ,belajar_ar.mp3,Learn,belajar_eng.mp3
BELAJAR (KATA KERJA),Mengajar,mengajar_id.mp3,عَلَّمَ - يُعَلِّمُ,mengajar_ar.mp3,Teach,mengajar_eng.mp3
BELAJAR (KATA KERJA),Membaca,membaca_id.mp3,قَرَأَ - يَقْرَأُ,membaca_ar.mp3,Read,membaca_eng.mp3
BELAJAR (KATA KERJA),Menulis,menulis_id.mp3,كَتَبَ - يَكْتُبُ,menulis_ar.mp3,Write,menulis_eng.mp3
BELAJAR (KATA KERJA),Menghitung,menghitung_id.mp3,عَدَّ - يَعُدُّ,menghitung_ar.mp3,Count,menghitung_eng.mp3
BELAJAR (KATA KERJA),Mendengarkan,mendengarkan_id.mp3,اِسْتَمَعَ - يَسْتَمِعُ,mendengarkan_ar.mp3,Listen,mendengarkan_eng.mp3
BELAJAR (KATA KERJA),Bertanya,bertanya_id.mp3,سَأَلَ - يَسْأَلُ,bertanya_ar.mp3,Ask,bertanya_eng.mp3
BELAJAR (KATA KERJA),Menjawab,menjawab_id.mp3,أَجَابَ - يُجِيبُ,menjawab_ar.mp3,Answer,menjawab_eng.mp3
BELAJAR (KATA KERJA),Berbicara,berbicara_id.mp3,تَحَدَّثَ - يَتَحَدَّثُ,berbicara_ar.mp3,Speak,berbicara_eng.mp3
BELAJAR (KATA KERJA),Mengulang,mengulang_id.mp3,كَرَّرَ - يُكَرِّرُ,mengulang_ar.mp3,Repeat,mengulang_eng.mp3
BELAJAR (KATA KERJA),Menghapal,menghapal_id.mp3,حَفِظَ - يَحْفَظُ,menghapal_ar.mp3,Memorize,menghapal_eng.mp3
BELAJAR (KATA KERJA),Mengerjakan,mengerjakan_id.mp3,قَامَ بِ - يَقُومُ بِ,mengerjakan_ar.mp3,Do,mengerjakan_eng.mp3
BELAJAR (KATA KERJA),Mengerjakan PR,mengerjakan_pr_id.mp3,قَامَ بِوَاجِبِ الْبَيْتِ - يَقُومُ بِوَاجِبِ الْبَيْتِ,mengerjakan_pr_ar.mp3,Do homework,mengerjakan_pr_eng.mp3
BELAJAR (KATA KERJA),Membuka buku,membuka_buku_id.mp3,فَتَحَ الْكِتَابَ - يَفْتَحُ الْكِتَابَ,membuka_buku_ar.mp3,Open a book,membuka_buku_eng.mp3
BELAJAR (KATA KERJA),Menutup buku,menutup_buku_id.mp3,غَلَقَ الْكِتَابَ - يُغْلِقُ الْكِتَابَ,menutup_buku_ar.mp3,Close a book,menutup_buku_eng.mp3
BELAJAR (KATA KERJA),Mengerjakan tugas,mengerjakan_tugas_id.mp3,قَامَ بِوَاجِبٍ - يَقُومُ بِوَاجِبٍ,mengerjakan_tugas_ar.mp3,Complete an assignment,mengerjakan_tugas_eng.mp3
BELAJAR (KATA KERJA),Berpartisipasi,berpartisipasi_id.mp3,شَارَكَ - يَشْتَرِكُ,berpartisipasi_ar.mp3,Participate,berpartisipasi_eng.mp3
BELAJAR (KATA KERJA),Menghadiri,menghadiri_id.mp3,حَضَرَ - يَحْضُرُ,menghadiri_ar.mp3,Attend,menghadiri_eng.mp3
BELAJAR (KATA KERJA),Memahami,memahami_id.mp3,فَهِمَ - يَفْهَمُ,memahami_ar.mp3,Understand,memahami_eng.mp3
BELAJAR (KATA KERJA),Belajar bersama,belajar_bersama_id.mp3,دَرَسَ مَعَ - يَدْرُسُ مَعَ,belajar_bersama_ar.mp3,Study together,belajar_bersama_eng.mp3
BELAJAR (KATA KERJA),Mengerjakan ujian,mengerjakan_ujian_id.mp3,أَجْرَى اِخْتِبَارًا - يُجْرِي اِخْتِبَارًا,mengerjakan_ujian_ar.mp3,Take a test,mengerjakan_ujian_eng.mp3
BELAJAR (KATA KERJA),Mengumpulkan,mengumpulkan_id.mp3,سَلَّمَ - يُسَلِّمُ,mengumpulkan_ar.mp3,Submit,mengumpulkan_eng.mp3
BELAJAR (KATA KERJA),Menyimak,menyimak_id.mp3,أَنْصَتَ - يُنْصِتُ,menyimak_ar.mp3,Pay attention,menyimak_eng.mp3
BELAJAR (KATA KERJA),Menggambar,menggambar_id.mp3,رَسَمَ - يَرْسُمُ,menggambar_ar.mp3,Draw,menggambar_eng.mp3
BELAJAR (KATA KERJA),Mengukur,mengukur_id.mp3,قَاسَ - يَقِيسُ,mengukur_ar.mp3,Measure,mengukur_eng.mp3
BELAJAR (KATA KERJA),Menggunakan komputer,menggunakan_komputer_id.mp3,اِسْتَخْدَمَ الْكُمْبِيُوتَرَ - يَسْتَخْدِمُ الْكُمْبِيُوتَرَ,menggunakan_komputer_ar.mp3,Use the computer,menggunakan_komputer_eng.mp3
BELAJAR (KATA KERJA),Menggunakan alat tulis,menggunakan_alat_tulis_id.mp3,اِسْتَخْدَمَ أَدَوَاتَ الْكِتَابَةِ - يَسْتَخْدِمُ أَدَوَاتَ الْكِتَابَةِ,menggunakan_alat_tulis_ar.mp3,Use stationery,menggunakan_alat_tulis_eng.mp3
BELAJAR (KATA KERJA),Berfikir,berpikir_id.mp3,تَفَكَّرَ - يَتَفَكَّرُ,berpikir_ar.mp3,Think,berpikir_eng.mp3
BELAJAR (KATA KERJA),Mempresentasikan,mempresentasikan_id.mp3,قَدَّمَ عَرْضًا - يُقَدِّمُ عَرْضًا,mempresentasikan_ar.mp3,Present,mempresentasikan_eng.mp3
KELAS (KATA KERJA),Mencatat,mencatat_id.mp3,سَجَّلَ - يُسَجِّلُ,mencatat_ar.mp3,Take notes,mencatat_eng.mp3
KELAS (KATA KERJA),Berdiskusi,berdiskusi_id.mp3,نَاقَشَ - يُنَاقِشُ,berdiskusi_ar.mp3,Discuss,berdiskusi_eng.mp3
KELAS (KATA KERJA),Mendengar dengan teliti,mendengar_dengan_teliti_id.mp3,اِسْتَمَعَ بِعِنَايَةٍ - يَسْتَمِعُ بِعِنَايَةٍ,mendengar_dengan_teliti_ar.mp3,Listen carefully,mendengar_dengan_teliti_eng.mp3
KELAS (KATA KERJA),Menggunakan papan tulis,menggunakan_papan_tulis_id.mp3,اِسْتَخْدَمَ السَّبُّورَةَ - يَسْتَخْدِمُ السَّبُّورَةَ,menggunakan_papan_tulis_ar.mp3,Use the whiteboard,menggunakan_papan_tulis_eng.mp3
KELAS (KATA KERJA),Berpikir kritis,berpikir_kritis_id.mp3,تَفَكَّرَ بِشَكْلٍ نَقْدِيٍّ - يَتَفَكَّرُ بِشَكْلٍ نَقْدِيٍّ,berpikir_kritis_ar.mp3,Think critically,berpikir_kritis_eng.mp3
KELAS (KATA KERJA),Mengorganisir,mengorganisir_id.mp3,نَظَّمَ - يُنَظِّمُ,mengorganisir_ar.mp3,Organize,mengorganisir_eng.mp3
KELAS (KATA KERJA),Mengumpulkan tugas telat,mengumpulkan_tugas_telat_id.mp3,سَلَّمَ وَاجِبًا مُتَأَخِّرًا - يُسَلِّمُ وَاجِبًا مُتَأَخِّرًا,mengumpulkan_tugas_telat_ar.mp3,Submit a late assignment,mengumpulkan_tugas_telat_eng.mp3
KELAS (KATA KERJA),Bermain-main,bermain_main_id.mp3,لَعِبَ - يَلْعَبُ,bermain_main_ar.mp3,Play around,bermain_main_eng.mp3
KELAS (KATA KERJA),Mencontek,mencontek_id.mp3,غَشَّ - يَغُشُّ,mencontek_ar.mp3,Cheat,mencontek_eng.mp3
KELAS (KATA KERJA),Melalaikan,melalaikan_id.mp3,تَهَاوَنَ - يَتَهَاوَنُ,melalaikan_ar.mp3,Slack off,melalaikan_eng.mp3
KELAS (KATA KERJA),Membolos,membolos_id.mp3,غَابَ - يَغِيبُ,membolos_ar.mp3,Skip class,membolos_eng.mp3
KELAS (KATA KERJA),Mengganggu,mengganggu_id.mp3,أَزْعَجَ - يُزْعِجُ,mengganggu_ar.mp3,Disturb,mengganggu_eng.mp3
KELAS (KATA KERJA),Membosankan,membosankan_id.mp3,مَلَّ - يَمَلُّ,membosankan_ar.mp3,Bore,membosankan_eng.mp3
KELAS (KATA KERJA),Merusak,merusak_id.mp3,خَرَّبَ - يُخَرِّبُ,merusak_ar.mp3,Ruin,merusak_eng.mp3
KELAS (KATA KERJA),Menghindari tanggung jawab,menghindari_tanggung_jawab_id.mp3,تَجَنَّبَ المَسْؤُولِيَّةَ - يَتَجَنَّبُ المَسْؤُولِيَّةَ,menghindari_tanggung_jawab_ar.mp3,Avoid responsibility,menghindari_tanggung_jawab_eng.mp3
KELAS (KATA KERJA),Mengulur waktu,mengulur_waktu_id.mp3,تَمَلَّكَ - يَتَمَلَّكُ,mengulur_waktu_ar.mp3,Procrastinate,mengulur_waktu_eng.mp3
KELAS (KATA KERJA),Menjatuhkan nilai,menjatuhkan_nilai_id.mp3,خَفَضَ الدَّرَجَةَ - يَخْفِضُ الدَّرَجَةَ,menjatuhkan_nilai_ar.mp3,Lower a grade,menjatuhkan_nilai_eng.mp3
KELAS (KATA KERJA),Memalsukan tanda tangan,memalsukan_tanda_tangan_id.mp3,زَيَّفَ التَّوْقِيعَ - يُزَيِّفُ التَّوْقِيعَ,memalsukan_tanda_tangan_ar.mp3,Forge a signature,memalsukan_tanda_tangan_eng.mp3
KELAS (KATA KERJA),Menghindari pelajaran,menghindari_pelajaran_id.mp3,تَجَنَّبَ الدَّرْسَ - يَتَجَنَّبُ الدَّرْسَ,menghindari_pelajaran_ar.mp3,Skip lessons,menghindari_pelajaran_eng.mp3
KELAS (KATA KERJA),Mengikuti pelajaran,mengikuti_pelajaran_id.mp3,تَابَعَ الدَّرْسَ - يُتَابِعُ الدَّرْسَ,mengikuti_pelajaran_ar.mp3,Follow the lesson,mengikuti_pelajaran_eng.mp3
DAPUR (KATA KERJA),Memasak,memasak_id.mp3,طَبَخَ - يَطْبُخُ,memasak_ar.mp3,Cook,memasak_eng.mp3
DAPUR (KATA KERJA),Mencuci piring,mencuci_piring_id.mp3,غَسَلَ الصُّحُوْنَ - يَغْسِلُ الصُّحُوْنَ,mencuci_piring_ar.mp3,Wash dishes,mencuci_piring_eng.mp3
DAPUR (KATA KERJA),Mengiris,mengiris_id.mp3,قَطَعَ - يَقْطَعُ,mengiris_ar.mp3,Slice,mengiris_eng.mp3
DAPUR (KATA KERJA),Menggoreng,menggoreng_id.mp3,قَلَى - يَقْلِي,menggoreng_ar.mp3,Fry,menggoreng_eng.mp3
DAPUR (KATA KERJA),Mengulek,mengulek_id.mp3,هَرَسَ - يَهْرُسُ,mengulek_ar.mp3,Mash,mengulek_eng.mp3
DAPUR (KATA KERJA),Memotong,memotong_id.mp3,قَطَعَ - يَقْطَعُ,memotong_ar.mp3,Cut,memotong_eng.mp3
DAPUR (KATA KERJA),Mengaduk,mengaduk_id.mp3,قَلَّبَ - يُقَلِّبُ,mengaduk_ar.mp3,Stir,mengaduk_eng.mp3
DAPUR (KATA KERJA),Mencampur,mencampur_id.mp3,خَلَطَ - يَخْلِطُ,mencampur_ar.mp3,Mix,mencampur_eng.mp3
DAPUR (KATA KERJA),Menyaring,menyaring_id.mp3,صَفَّى - يُصَفِّي,menyaring_ar.mp3,Strain,menyaring_eng.mp3
DAPUR (KATA KERJA),Menanak nasi,menanak_nasi_id.mp3,سَلَقَ - يَسْلُقُ,menanak_nasi_ar.mp3,Cook rice,menanak_nasi_eng.mp3
DAPUR (KATA KERJA),Mengupas,mengupas_id.mp3,قَشَّرَ - يُقَشِّرُ,mengupas_ar.mp3,Peel,mengupas_eng.mp3
DAPUR (KATA KERJA),Membuat teh/kopi,membuat_teh_kopi_id.mp3,حَضَّرَ شَايًا/قَهْوَةً - يُحَضِّرُ شَايًا/قَهْوَةً,membuat_teh_kopi_ar.mp3,Make tea/coffee,membuat_teh_kopi_eng.mp3
DAPUR (KATA KERJA),Menambah garam,menambah_garam_id.mp3,أَضَافَ مِلْحًا - يُضِيفُ مِلْحًا,menambah_garam_ar.mp3,Add salt,menambah_garam_eng.mp3
DAPUR (KATA KERJA),Mencicipi,mencicipi_id.mp3,ذَاقَ - يَذُوقُ,mencicipi_ar.mp3,Taste,mencicipi_eng.mp3
DAPUR (KATA KERJA),Menyajikan,menyajikan_id.mp3,قَدَّمَ - يُقَدِّمُ,menyajikan_ar.mp3,Serve,menyajikan_eng.mp3
DAPUR (KATA KERJA),Menghidangkan,menghidangkan_id.mp3,خَدَمَ - يَخْدُمُ,menghidangkan_ar.mp3,Serve (a meal),menghidangkan_eng.mp3
DAPUR (KATA KERJA),Mencuci sayuran,mencuci_sayuran_id.mp3,غَسَلَ الْخَضْرَوَاتِ - يَغْسِلُ الْخَضْرَوَاتِ,mencuci_sayuran_ar.mp3,Rinse vegetables,mencuci_sayuran_eng.mp3
DAPUR (KATA KERJA),Mengaduk adonan,mengaduk_adonan_id.mp3,عَجَنَ الْعَجِينَةَ - يَعْجِنُ الْعَجِينَةَ,mengaduk_adonan_ar.mp3,Knead the dough,mengaduk_adonan_eng.mp3
DAPUR (KATA KERJA),Mengukus,mengukus_id.mp3,بَخَّرَ الطَّعَامَ - يُبَخِّرُ الطَّعَامَ,mengukus_ar.mp3,Steam,mengukus_eng.mp3
DAPUR (KATA KERJA),Memasukkan ke dalam oven,memasukkan_ke_dalam_oven_id.mp3,وَضَعَ فِي الْفُرْنِ - يَضَعُ فِي الْفُرْنِ,memasukkan_ke_dalam_oven_ar.mp3,Put in the oven,memasukkan_ke_dalam_oven_eng.mp3
DAPUR (KATA KERJA),Memasak di atas api,memasak_di_atas_api_id.mp3,طَهَى عَلَى النَّارِ - يَطْهُو عَلَى النَّارِ,memasak_di_atas_api_ar.mp3,Cook over the fire,memasak_di_atas_api_eng.mp3
DAPUR (KATA KERJA),Menghias,menghias_id.mp3,زَيَّنَ - يُزَيِّنُ,menghias_ar.mp3,Decorate,menghias_eng.mp3
DAPUR (KATA KERJA),Mengukus nasi,mengukus_nasi_id.mp3,بَخَّرَ الْأَرُزَّ - يُبَخِّرُ الْأَرُزَّ,mengukus_nasi_ar.mp3,Steam rice,mengukus_nasi_eng.mp3
DAPUR (KATA KERJA),Mengupas bawang,mengupas_bawang_id.mp3,قَشَّرَ الْبَصَلَ - يُقَشِّرُ الْبَصَلَ,mengupas_bawang_ar.mp3,Peel onions,mengupas_bawang_eng.mp3
DAPUR (KATA KERJA),Mencetak adonan,mencetak_adonan_id.mp3,صَنَعَ الْعَجِينَةَ - يَصْنَعُ الْعَجِينَةَ,mencetak_adonan_ar.mp3,Shape the dough,mencetak_adonan_eng.mp3
DAPUR (KATA KERJA),Mengaduk kuah,mengaduk_kuah_id.mp3,حَرَّكَ الصَّلْصَةَ - يُحَرِّكُ الصَّلْصَةَ,mengaduk_kuah_ar.mp3,Stir the sauce,mengaduk_kuah_eng.mp3
DAPUR (KATA KERJA),Mencuci buah,mencuci_buah_id.mp3,غَسَلَ الْفَاكِهَةَ - يَغْسِلُ الْفَاكِهَةَ,mencuci_buah_ar.mp3,Wash fruits,mencuci_buah_eng.mp3
DAPUR (KATA KERJA),Mengeringkan piring,mengeringkan_piring_id.mp3,نَشَّفَ الصُّحُونَ - يُنَشِّفُ الصُّحُونَ,mengeringkan_piring_ar.mp3,Dry dishes,mengeringkan_piring_eng.mp3
DAPUR (KATA KERJA),Menyajikan makanan,menyajikan_makanan_id.mp3,قَدَّمَ الطَّعَامَ - يُقَدِّمُ الطَّعَامَ,menyajikan_makanan_ar.mp3,Present food,menyajikan_makanan_eng.mp3
IBADAH (KATA KERJA),Berdoa,berdoa_id.mp3,دَعَا - يَدْعُو,berdoa_ar.mp3,Pray,berdoa_eng.mp3
IBADAH (KATA KERJA),Berpuasa,berpuasa_id.mp3,صَامَ - يَصُومُ,berpuasa_ar.mp3,Fast,berpuasa_eng.mp3
IBADAH (KATA KERJA),Membaca Al Qur'an,membaca_al_quran_id.mp3,قَرَأَ الْقُرْآنَ - يَقْرَأُ الْقُرْآنَ,membaca_al_quran_ar.mp3,Read the Quran,membaca_al_quran_eng.mp3
IBADAH (KATA KERJA),Berbagi,berbagi_id.mp3,شَارَكَ - يُشَارِكُ,berbagi_ar.mp3,Share,berbagi_eng.mp3
IBADAH (KATA KERJA),Membersihkan kamar,membersihkan_kamar_id.mp3,نَظَّفَ الْغُرْفَةَ - يُنَظِّفُ الْغُرْفَةَ,membersihkan_kamar_ar.mp3,Clean the room,membersihkan_kamar_eng.mp3
IBADAH (KATA KERJA),Merapikan tempat tidur,merapikan_tempat_tidur_id.mp3,جَعَلَ السَّرِيرَ فِي الْحَالَةِ - يَجْعَلُ السَّرِيرَ فِي الْحَالَةِ,merapikan_tempat_tidur_ar.mp3,Make the bed,merapikan_tempat_tidur_eng.mp3
IBADAH (KATA KERJA),Menyusun barang-barang,menyusun_barang_barang_id.mp3,رَتَّبَ الْأَغْرَاضَ - يُرَتِّبُ الْأَغْرَاضَ,menyusun_barang_barang_ar.mp3,Organize things,menyusun_barang_barang_eng.mp3
IBADAH (KATA KERJA),Mengatur jadwal,mengatur_jadwal_id.mp3,نَظَّمَ الْجَدْوَلَ - يُنَظِّمُ الْجَدْوَلَ,mengatur_jadwal_ar.mp3,Arrange the schedule,mengatur_jadwal_eng.mp3
IBADAH (KATA KERJA),Menggantung baju,menggantung_baju_id.mp3,عَلَّقَ الثِّيَابَ - يُعَلِّقُ الثِّيَابَ,menggantung_baju_ar.mp3,Hang clothes,menggantung_baju_eng.mp3
IBADAH (KATA KERJA),Membaca kitab,membaca_kitab_id.mp3,قَرَأَ الْكِتَابَ - يَقْرَأُ الْكِتَابَ,membaca_kitab_ar.mp3,Read a book,membaca_kitab_eng.mp3
IBADAH (KATA KERJA),Menulis jurnal,menulis_jurnal_id.mp3,كَتَبَ يَوْمِيَّاتٍ - يَكْتُبُ يَوْمِيَّاتٍ,menulis_jurnal_ar.mp3,Write a journal,menulis_jurnal_eng.mp3
IBADAH (KATA KERJA),Membaca hadis,membaca_hadis_id.mp3,قَرَأَ الْحَدِيثَ - يَقْرَأُ الْحَدِيثَ,membaca_hadis_ar.mp3,Read hadith,membaca_hadis_eng.mp3
IBADAH (KATA KERJA),Bermeditasi,bermeditasi_id.mp3,تَأَمَّلَ - يَتَأَمَّلُ,bermeditasi_ar.mp3,Meditate,bermeditasi_eng.mp3
IBADAH (KATA KERJA),Menjaga adab,menjaga_adab_id.mp3,حَافَظَ عَلَى الْآدَابِ - يُحَافِظُ عَلَى الْآدَابِ,menjaga_adab_ar.mp3,Maintain etiquette,menjaga_adab_eng.mp3
IBADAH (KATA KERJA),Melakukan dzikir,melakukan_dzikir_id.mp3,أَدَّى الذِّكْرَ - يُؤَدِّي الذِّكْرَ,melakukan_dzikir_ar.mp3,Perform dhikr,melakukan_dzikir_eng.mp3
IBADAH (KATA KERJA),Menyusun sepatu,menyusun_sepatu_id.mp3,رَتَّبَ النَّعْلَيْنِ - يُرَتِّبُ النَّعْلَيْنِ,menyusun_sepatu_ar.mp3,Tidy up shoes,menyusun_sepatu_eng.mp3
IBADAH (KATA KERJA),Beristirahat,beristirahat_id.mp3,رَاحَ - يَرِيحُ,beristirahat_ar.mp3,Rest,beristirahat_eng.mp3
IBADAH (KATA KERJA),Mengaji,mengaji_id.mp3,تَلَا - يَتْلُو,mengaji_ar.mp3,Recite (Quran),mengaji_eng.mp3
IBADAH (KATA KERJA),Menyapu lantai,menyapu_lantai_id.mp3,كَنَسَ الْأَرْضَ - يَكْنُسُ الْأَرْضَ,menyapu_lantai_ar.mp3,Sweep the floor,menyapu_lantai_eng.mp3
IBADAH (KATA KERJA),Mengenalkan diri,mengenalkan_diri_id.mp3,تَعَرَّفَ عَلَى نَفْسِهِ - يَتَعَرَّفُ عَلَى نَفْسِهِ,mengenalkan_diri_ar.mp3,Introduce oneself,mengenalkan_diri_eng.mp3
IBADAH (KATA KERJA),Melaksanakan ibadah,melaksanakan_ibadah_id.mp3,أَدَّى الْعِبَادَةَ - يُؤَدِّي الْعِبَادَةَ,melaksanakan_ibadah_ar.mp3,Perform worship,melaksanakan_ibadah_eng.mp3
MASJID (KATA KERJA),Shalat,shalat_id.mp3,صَلَّى - يُصَلِّي,shalat_ar.mp3,Pray,shalat_eng.mp3
MASJID (KATA KERJA),Mengimami,mengimami_id.mp3,إِمَامَ - يُؤُمُّ,mengimami_ar.mp3,Lead in prayer,mengimami_eng.mp3
MASJID (KATA KERJA),Mendengarkan khutbah,mendengarkan_khutbah_id.mp3,اِسْتَمَعَ الْخُطْبَةَ - يَسْتَمِعُ الْخُطْبَةَ,mendengarkan_khutbah_ar.mp3,Listen to the sermon,mendengarkan_khutbah_eng.mp3
MASJID (KATA KERJA),Berjamaah,berjamaah_id.mp3,صَلَّى فِي جَمَاعَةٍ - يُصَلِّي فِي جَمَاعَةٍ,berjamaah_ar.mp3,Pray in congregation,berjamaah_eng.mp3
MASJID (KATA KERJA),Menghadap kiblat,menghadap_kiblat_id.mp3,وَجَّهَ الْوَجْهَ إِلَى الْقِبْلَةِ - يُوَجِّهُ الْوَجْهَ إِلَى الْقِبْلَةِ,menghadap_kiblat_ar.mp3,Face the Qibla,menghadap_kiblat_eng.mp3
MASJID (KATA KERJA),Berwudhu,berwudhu_id.mp3,تَوَضَّأَ - يَتَوَضَّأُ,berwudhu_ar.mp3,Take Wudhu,berwudhu_eng.mp3
